year,month,day,length,title,file,Topic,Count,topic_1,topic_2,topic_3,topic_4,Topic_Label,length_type_v1,date
2023,11,10,930,Israeli bombardments damage more than half of Gaza’s housing units,2023-11-10_2433.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-11-01
2024,2,19,931,Qatar criticises Israel’s Netanyahu over Hamas comments,2024-02-19_1020.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2024-02-01
2024,2,19,931,Israel to restrict access to Jerusalem’s Al-Aqsa Mosque during Ramadan,2024-02-19_1021.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2024-02-01
2024,2,19,931,Israeli soldiers fire at Palestinians approaching aid trucks in Gaza,2024-02-19_1029.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2024-02-01
2024,2,19,931,‘We will celebrate amidst destruction’: Young couple marries in Gaza camp,2024-02-19_1028.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2024-02-01
2024,2,19,931,"Photo that broke 1,000 hearts: A mother killed by Israel, a son’s farewell",2024-02-19_1030.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2024-02-01
2023,12,7,931,Israel intensifies daily raids on occupied West Bank,2023-12-07_1888.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-12-01
2023,12,7,931,Photos: Death and devastation in Gaza after two months of Israel-Hamas war,2023-12-07_1876.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-12-01
2023,12,7,931,Humanitarian conditions in Gaza near collapse as Israeli attacks intensify,2023-12-07_1889.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-12-01
2023,10,19,932,Several Palestinians killed by Israeli forces in the occupied West Bank,2023-10-19_2994.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,19,932,Israel’s war on Gaza: Is the West Bank under increased attack too?,2023-10-19_2996.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,19,932,"Analysis: Will Israel attack Gaza on the ground and if so, when and how?",2023-10-19_2989.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,19,932,"Palestinian teacher determined to stay in Gaza, whatever the cost",2023-10-19_2986.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,19,932,My struggle as a ‘displaced’ Gaza mother as Israel bombs my people,2023-10-19_2992.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,19,932,"A romance, a birthplace: Destroyed memories of Gaza’s bombed Ahli Hospital",2023-10-19_3009.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,19,932,Gaza’s only cancer hospital could shut down amid Israel’s war and siege,2023-10-19_3016.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,19,932,Khan Younis homes in southern Gaza levelled by deadly Israeli bombardment,2023-10-19_3007.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2024,1,4,932,Beirut bombings: Israel’s long history of assassination attempts in Lebanon,2024-01-04_1502.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2024-01-01
2024,1,4,932,Gaza women and the isdal robes that shield them as war strips their privacy,2024-01-04_1507.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2024-01-01
2024,1,4,932,Photos: Palestinians flee Nuseirat refugee camp once again amid attacks,2024-01-04_1510.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2024-01-01
2023,11,9,932,Deadly assault on Jenin refugee camp as Israel raids on West Bank intensify,2023-11-09_2455.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-11-01
2023,11,9,932,Gaza children displaced by Israel’s war cling to toys in al-Shifa Hospital,2023-11-09_2472.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,11,9,932,"As Israel bombs and food runs out, thousands flee to southern Gaza",2023-11-09_2466.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-11-01
2023,10,21,933,Hamas says Israel refused to receive 2 hostages; Israel calls it propaganda,2023-10-21_2938.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2024,3,8,934,‘I yearn for the girl I used to be’: Gaza women tell their stories,2024-03-08_816.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2024-03-01
2024,3,8,934,Healthcare in Gaza is in a state of acute trauma,2024-03-08_814.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2024-03-01
2023,10,31,934,Hamas says it will release some foreign hostages in coming days,2023-10-31_2686.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,31,934,"No privacy, no water: Gaza women use period-delaying pills amid Israel war",2023-10-31_2694.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,31,934,"Shopping, queuing for bread, looking for water: Life in Gaza City continues",2023-10-31_2685.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,10,31,934,Photos: Dozens killed in Israeli air attack on Jabalia refugee camp in Gaza,2023-10-31_2689.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,10,31,934,Dozens killed in Israeli air attack on Jabalia refugee camp: Gaza official,2023-10-31_2693.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,10,31,934,"In Rafah, Israeli bombing shatters buildings, shatters lives",2023-10-31_2697.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,10,18,934,Israel-Gaza: What international law says about the deadly hospital strike,2023-10-18_3026.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,18,934,‘We were in hell’: Day after deadly attack on Gaza’s al-Ahli Arab Hospital,2023-10-18_3028.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,18,934,"Where in Gaza is al-Ahli Arab Hospital, the site hit amid war with Israel?",2023-10-18_3031.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,15,936,Palestinian-American boy stabbed to death in Gaza war-related killing in US,2023-10-15_3111.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,15,936,What are the military risks of an Israeli ground offensive in Gaza?,2023-10-15_3110.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,15,936,Which countries have criticised Israeli attacks on Gaza?,2023-10-15_3116.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,15,936,"‘Will we return?’: For my Palestinian family, history is repeating itself",2023-10-15_3118.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,11,3,937,‘Unsafe in own home’: Israeli settlers spread terror in South Hebron Hills,2023-11-03_2613.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-11-01
2023,11,3,937,Israel kills at least 10 Palestinians in occupied West Bank,2023-11-03_2617.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-11-01
2023,11,3,937,Veteran Thai politician meets Hamas in Iran to seek captives’ release,2023-11-03_2611.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,3,937,Israel-Gaza war: What we know about the captives taken by Hamas,2023-11-03_2614.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,3,937,What’s Israel’s Hannibal Directive? A former Israeli soldier tells all,2023-11-03_2620.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,3,937,"‘Arrested, tortured and insulted’, say workers returned to Gaza by Israel",2023-11-03_2603.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,11,3,937,A picture and its story: Grief in Gaza and the loss of a child,2023-11-03_2608.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,11,3,937,"Israeli air strike on ambulances kills 15, injures 60, Gaza officials say",2023-11-03_2605.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,10,12,937,Palestinian killed in alleged clash with Israeli police in East Jerusalem,2023-10-12_3179.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,12,937,"Palestinian man, son attending funeral procession in West Bank shot dead",2023-10-12_3184.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,12,937,The impossibility of a stolen moment as Israeli bombs rain on Gaza,2023-10-12_3182.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,12,937,Wife of Scotland’s leader says her parents trapped in Gaza are ‘terrified’,2023-10-12_3188.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,12,937,"‘This is different’: At a West Bank cafe, Israel’s assault edges closer",2023-10-12_3206.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,12,937,"Gaza medics say Israel targeting ambulances, health facilities",2023-10-12_3196.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,12,937,At least 45 Palestinians killed in Israeli strike on Gaza refugee camp,2023-10-12_3175.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,10,10,937,Families of Hamas captives worry over loved ones as Israel pummels Gaza,2023-10-10_3250.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,10,937,"What we know: The number of foreigners killed, missing, abducted in Israel",2023-10-10_3259.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,10,937,‘Why bomb schools?’ Gaza families have no safe space amid Israeli attacks,2023-10-10_3241.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,10,937,"The bombs raining down on Gaza from Israel are beyond scary, beyond crazy",2023-10-10_3246.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,11,4,937,Protests in Israel target Netanyahu over release of captives,2023-11-04_2573.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,4,937,‘Significant pause’ in Gaza fighting needed to free captives: US official,2023-11-04_2592.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,4,937,A letter to President Biden from a grieving Palestinian,2023-11-04_2578.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,11,4,937,"‘Want to die with my family’: Gaza workers, patients stuck in West Bank",2023-11-04_2589.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,11,4,937,‘We have nothing’: Families seek safety from bombs inside Gaza hospitals,2023-11-04_2593.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2024,1,4,938,Beirut bombings: Israel’s long history of assassination attempts in Lebanon,2024-01-04_1502.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2024-01-01
2024,1,4,938,Gaza women and the isdal robes that shield them as war strips their privacy,2024-01-04_1507.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2024-01-01
2024,1,4,938,Photos: Palestinians flee Nuseirat refugee camp once again amid attacks,2024-01-04_1510.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2024-01-01
2024,2,27,938,Biden says Israel-Hamas ‘ceasefire’ imminent: What could a deal look like?,2024-02-27_931.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2024-02-01
2023,10,8,938,"Israel-Hamas conflict: List of key events, day 2 after surprise attack",2023-10-08_3296.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,8,938,‘My voice is our lifeline’: Gaza journalist and family amid Israel bombing,2023-10-08_3298.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,30,938,Illinois man pleads not guilty in killing of Palestinian-American boy,2023-10-30_2712.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,30,938,The aftermath of Israeli army’s raid in Jenin in occupied West Bank,2023-10-30_2724.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,30,938,Israeli raids kill five in occupied West Bank,2023-10-30_2725.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,30,938,Israeli military says it freed captured soldier in Gaza ground operations,2023-10-30_2713.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,30,938,‘Never seen such atrocities’: Palestine reporters recount Israel war horror,2023-10-30_2715.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,30,938,"Bilal went out to harvest his olives, an Israeli settler shot him",2023-10-30_2726.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,30,938,"‘Our turn to die’: A Gaza blackout, the roar of Israeli jets and screams",2023-10-30_2731.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,30,938,‘I’ve lost contact’: Surviving Israeli bombs amid communications blackout,2023-10-30_2737.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,30,938,"At Gaza’s Indonesia Hospital, medics fight to save lives amid Israel raids",2023-10-30_2734.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,30,938,Heavy clashes as Israeli tanks briefly reach Gaza City outskirts,2023-10-30_2732.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,10,30,938,"Nameless on Earth, known in heaven: Victims of Israeli bombs buried in Gaza",2023-10-30_2735.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,5,11,938,Israel’s prime target: What is Palestinian Islamic Jihad?,2023-05-11_3576.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-05-01
2024,3,20,939,Palestinian paramedics fear Gaza dangers will spread to West Bank,2024-03-20_308.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2024-03-01
2023,11,15,940,"She lost her home, had to send her kids away, but keeps reporting on Gaza",2023-11-15_2314.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,11,15,940,US ‘did not give OK’ for Israeli raid of al-Shifa hospital in Gaza,2023-11-15_2306.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,15,940,Why is Gaza’s al-Shifa Hospital so important for the Israeli army?,2023-11-15_2311.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,15,940,‘Terror’ amid Israel’s raid on Gaza’s al-Shifa Hospital,2023-11-15_2317.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,15,940,Israel’s raid on Gaza’s al-Shifa Hospital: Here’s what you need to know,2023-11-15_2321.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,15,940,Thousands trapped as Israeli forces raid Gaza’s al-Shifa Hospital,2023-11-15_2327.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,15,940,Hamas blames US for giving Israel ‘green light’ to raid al-Shifa Hospital,2023-11-15_2328.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,15,940,"As Israel’s war on Gaza rages, humanitarian crisis worsens",2023-11-15_2323.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-11-01
2023,11,1,940,‘There are thousands more’: Wounded Palestinians cross into Egypt from Gaza,2023-11-01_2658.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,1,940,‘I’ll walk again’: Hope for injured Palestinians crossing into Egypt,2023-11-01_2662.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,1,940,Israeli siege forces Gaza’s only cancer hospital to shut amid fuel shortage,2023-11-01_2665.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,10,12,940,Palestinian killed in alleged clash with Israeli police in East Jerusalem,2023-10-12_3179.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,12,940,"Palestinian man, son attending funeral procession in West Bank shot dead",2023-10-12_3184.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,12,940,The impossibility of a stolen moment as Israeli bombs rain on Gaza,2023-10-12_3182.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,12,940,Wife of Scotland’s leader says her parents trapped in Gaza are ‘terrified’,2023-10-12_3188.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,12,940,"‘This is different’: At a West Bank cafe, Israel’s assault edges closer",2023-10-12_3206.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,12,940,"Gaza medics say Israel targeting ambulances, health facilities",2023-10-12_3196.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,12,940,At least 45 Palestinians killed in Israeli strike on Gaza refugee camp,2023-10-12_3175.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,1,30,941,Jenin refugee camp residents defiant after deadly Israeli assault,2023-01-30_3759.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-01-01
2023,1,30,941,Israeli forces kill Palestinian man in Hebron as tensions spiral,2023-01-30_3760.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-01-01
2022,11,11,941,Inside the Lions’ Den: Will Palestinian resistance keep growing?,2022-11-11_3879.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2022-11-01
2022,5,15,941,‘Nothing will stop us’: Al Jazeera marks Gaza office bombing,2022-05-15_4158.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2022-05-01
2023,11,30,941,"Three killed, several injured in shooting at Jerusalem bus stop",2023-11-30_2008.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-11-01
2023,11,30,941,Blinken urges Israel to protect civilians amid tough Gaza truce talks,2023-11-30_1999.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,30,941,Relief as Thai hostages return home amid fears for those still held in Gaza,2023-11-30_2002.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,30,941,Hamas and Israel free more detainees in sixth captive exchange,2023-11-30_2011.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,30,941,Israel and Hamas agree to extend truce for seventh day,2023-11-30_2012.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,30,941,‘We will rebuild’: Gaza families return to homes in ruins,2023-11-30_2005.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,10,12,942,Palestinian killed in alleged clash with Israeli police in East Jerusalem,2023-10-12_3179.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,12,942,"Palestinian man, son attending funeral procession in West Bank shot dead",2023-10-12_3184.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,12,942,The impossibility of a stolen moment as Israeli bombs rain on Gaza,2023-10-12_3182.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,12,942,Wife of Scotland’s leader says her parents trapped in Gaza are ‘terrified’,2023-10-12_3188.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,12,942,"‘This is different’: At a West Bank cafe, Israel’s assault edges closer",2023-10-12_3206.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,12,942,"Gaza medics say Israel targeting ambulances, health facilities",2023-10-12_3196.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,12,942,At least 45 Palestinians killed in Israeli strike on Gaza refugee camp,2023-10-12_3175.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2024,1,6,943,"Thousands protest in Israel demanding captive release, government to resign",2024-01-06_1482.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2024-01-01
2023,12,23,944,More than 200 dead in 24 hours in Gaza as Israeli raids turn ‘more intense’,2023-12-23_1632.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-12-01
2023,10,19,945,Several Palestinians killed by Israeli forces in the occupied West Bank,2023-10-19_2994.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,19,945,Israel’s war on Gaza: Is the West Bank under increased attack too?,2023-10-19_2996.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-10-01
2023,10,19,945,"Analysis: Will Israel attack Gaza on the ground and if so, when and how?",2023-10-19_2989.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,19,945,"Palestinian teacher determined to stay in Gaza, whatever the cost",2023-10-19_2986.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,19,945,My struggle as a ‘displaced’ Gaza mother as Israel bombs my people,2023-10-19_2992.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,19,945,"A romance, a birthplace: Destroyed memories of Gaza’s bombed Ahli Hospital",2023-10-19_3009.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,19,945,Gaza’s only cancer hospital could shut down amid Israel’s war and siege,2023-10-19_3016.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-10-01
2023,10,19,945,Khan Younis homes in southern Gaza levelled by deadly Israeli bombardment,2023-10-19_3007.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-10-01
2023,10,10,946,Families of Hamas captives worry over loved ones as Israel pummels Gaza,2023-10-10_3250.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,10,946,"What we know: The number of foreigners killed, missing, abducted in Israel",2023-10-10_3259.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-10-01
2023,10,10,946,‘Why bomb schools?’ Gaza families have no safe space amid Israeli attacks,2023-10-10_3241.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2023,10,10,946,"The bombs raining down on Gaza from Israel are beyond scary, beyond crazy",2023-10-10_3246.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-10-01
2024,3,5,946,Gaza ceasefire talks fail to make breakthrough with Ramadan approaching,2024-03-05_848.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2024-03-01
2024,3,5,946,"Israel bombs mosque in Gaza, hitting families sheltering nearby",2024-03-05_850.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2024-03-01
2024,4,2,947,Al Jazeera Sanad probe: Israeli forces deliberately hit WCK convoy,2024-04-02_170.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2024-04-01
2024,1,23,948,Israeli military ‘encircles’ Khan Younis after 24 soldiers killed in Gaza,2024-01-23_1300.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2024-01-01
2023,11,2,948,Israeli forces kill three Palestinians as West Bank violence soars,2023-11-02_2631.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2023-11-01
2023,11,2,948,Israel’s army meets fierce resistance ‘at the gates of Gaza City’,2023-11-02_2640.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,2,948,Are Israel’s attacks on Gaza’s hospitals legal?,2023-11-02_2634.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,2,948,Gaza authorities say 15 killed in Israeli strike on Bureij refugee camp,2023-11-02_2635.txt,5,101,gaza,people,killed,younis,"gaza, people, killed, younis",Long (>800),2023-11-01
2022,8,9,949,Israeli forces kill al-Aqsa Brigades commander in Nablus raid,2022-08-09_4009.txt,0,359,bank,west,israeli,palestinian,"bank, west, israeli, palestinian",Long (>800),2022-08-01
2024,2,16,950,"Remembering Cousin Aamer, a nurse who loved crab, and was killed by Israel",2024-02-16_1064.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2024-02-01
2024,2,16,950,At least five patients dead after Israeli army raid on Nasser Hospital,2024-02-16_1061.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2024-02-01
2023,11,20,951,Qatar PM says only ‘minor’ challenges to Israel-Hamas captive deal,2023-11-20_2221.txt,1,148,captives,hamas,release,hostages,"captives, hamas, release, hostages",Long (>800),2023-11-01
2023,11,20,951,Amid Israel’s attacks Gaza’s traumatised children need psychological aid,2023-11-20_2210.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,11,20,951,Better than a tent: The Gaza family living in ruins of their bombed home,2023-11-20_2216.txt,2,136,my,her,she,we,"my, her, she, we",Long (>800),2023-11-01
2023,11,20,951,Premature babies evacuated from Gaza to Egypt amid Israeli attacks,2023-11-20_2200.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,20,951,Group of 28 premature Gaza babies evacuated to Egypt amid Israeli attacks,2023-11-20_2201.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,20,951,Israel targets Gaza’s Indonesian Hospital: Here is what’s to know,2023-11-20_2204.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,20,951,"Why does Israel target Palestinian hospitals? Psyops, say analysts",2023-11-20_2212.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
2023,11,20,951,Israeli tanks besiege Gaza’s Indonesian Hospital,2023-11-20_2213.txt,3,130,hospital,patients,medical,hospitals,"hospital, patients, medical, hospitals",Long (>800),2023-11-01
